Date,Close,Open,High,Low,Volume,Up&Down,Rate
2014-07-03,118500,122500,123000,118500,104437,-4500,-3.658536585
2014-07-04,122000,119500,122500,119500,49747,3500,2.953586498
2014-07-07,120500,122500,122500,120000,22446,-1500,-1.229508197
2014-07-08,121000,121000,122000,120000,31797,500,0.414937759
2014-07-09,118500,120000,120500,118000,27422,-2500,-2.066115702
2014-07-10,117500,119000,120500,117000,62009,-1000,-0.843881857
2014-07-11,121000,118000,123000,118000,130240,3500,2.978723404
2014-07-14,121500,122000,122500,120000,36200,500,0.41322314
2014-07-15,120500,121500,122000,120000,49563,-1000,-0.823045267
2014-07-16,121500,121000,122000,119500,25652,1000,0.829875519
2014-07-17,122500,121000,123500,120000,43528,1000,0.823045267
2014-07-18,124000,122000,124500,121500,49297,1500,1.224489796
2014-07-21,126000,123500,126000,123000,60321,2000,1.612903226
2014-07-22,125000,125000,125500,123500,49226,-1000,-0.793650794
2014-07-23,124000,124500,126500,123000,41572,-1000,-0.8
2014-07-24,124500,124000,125000,122500,37018,500,0.403225806
2014-07-25,124500,124500,125000,123500,13018,0,0
2014-07-28,125500,124500,127000,124000,23434,1000,0.803212851
2014-07-29,121000,126000,127000,120000,111751,-4500,-3.585657371
2014-07-30,121500,120500,122000,119500,64893,500,0.41322314
2014-07-31,123500,121500,123500,121000,55884,2000,1.646090535
2014-08-01,124500,123500,124500,122500,41348,1000,0.809716599
2014-08-04,123500,124500,125000,122500,38835,-1000,-0.803212851
2014-08-05,121500,124000,124000,120000,54804,-2000,-1.619433198
2014-08-06,117000,121500,121500,117000,62978,-4500,-3.703703704
2014-08-07,117500,117500,119000,116500,47110,500,0.427350427
2014-08-08,118000,117000,118500,117000,14866,500,0.425531915
2014-08-11,117500,118000,119000,117000,18692,-500,-0.423728814
2014-08-12,118000,117500,118500,117000,15844,500,0.425531915
2014-08-13,119500,118500,119500,117500,17483,1500,1.271186441
2014-08-14,120500,119000,120500,118500,16806,1000,0.836820084
2014-08-18,119000,120000,121000,119000,10251,-1500,-1.244813278
2014-08-19,117000,119000,120000,116500,56803,-2000,-1.680672269
2014-08-20,118500,117000,118500,116500,36047,1500,1.282051282
2014-08-21,114500,118000,118000,114500,43457,-4000,-3.375527426
2014-08-22,115500,115000,116500,115000,15344,1000,0.873362445
2014-08-25,113500,115000,116500,113500,27605,-2000,-1.731601732
2014-08-26,114500,113000,116000,111500,38173,1000,0.881057269
2014-08-27,118000,116500,118500,116000,43046,3500,3.056768559
2014-08-28,123000,117000,123000,116500,68107,5000,4.237288136
2014-08-29,120500,123000,123000,119000,63639,-2500,-2.032520325
2014-09-01,117000,119500,120500,117000,33767,-3500,-2.904564315
2014-09-02,117000,117000,119000,116000,41860,0,0
2014-09-03,117000,116500,117500,116000,24311,0,0
2014-09-04,117000,116500,117500,116000,20015,0,0
2014-09-05,117000,116500,117000,115000,41578,0,0
2014-09-11,117500,116000,118500,116000,35160,500,0.427350427
2014-09-12,119500,117500,121000,117000,25407,2000,1.70212766
2014-09-15,119000,120000,120000,118000,15427,-500,-0.418410042
2014-09-16,119000,119500,120500,118500,16275,0,0
2014-09-17,121500,119000,121500,119000,22456,2500,2.100840336
2014-09-18,119000,120500,121000,118500,20844,-2500,-2.057613169
2014-09-19,121000,119500,128000,119500,54645,2000,1.680672269
2014-09-22,121000,121000,126500,119000,64856,0,0
2014-09-23,120000,121500,122000,118000,40836,-1000,-0.826446281
2014-09-24,118500,119500,121000,117500,40982,-1500,-1.25
2014-09-25,119000,118500,120500,116000,63132,500,0.421940928
2014-09-26,116500,118000,118500,116500,24802,-2500,-2.100840336
2014-09-29,113000,116500,118500,112500,53888,-3500,-3.004291845
2014-09-30,103500,113000,114000,103500,214717,-9500,-8.407079646
2014-10-01,105000,104500,111000,103000,165973,1500,1.449275362
2014-10-02,103000,105000,108000,101000,164523,-2000,-1.904761905
2014-10-06,104500,103500,106000,102500,103571,1500,1.45631068
2014-10-07,104500,104000,106000,103500,64580,0,0
2014-10-08,104500,104000,106000,103000,110702,0,0
2014-10-10,104000,105000,105000,102000,70973,-500,-0.4784689
2014-10-13,104500,103500,105000,102500,57502,500,0.480769231
2014-10-14,109000,105000,110500,105000,81756,4500,4.306220096
2014-10-15,106500,109000,109500,105500,77130,-2500,-2.293577982
2014-10-16,106500,105500,108500,105500,64724,0,0
2014-10-17,108500,108000,109000,106500,48768,2000,1.877934272
2014-10-20,109000,109000,110000,107500,49990,500,0.460829493
2014-10-21,108000,108500,109500,107000,67619,-1000,-0.917431193
2014-10-22,108500,109000,109500,107000,66485,500,0.462962963
2014-10-23,110000,109000,113000,108500,82671,1500,1.382488479
2014-10-24,112000,111000,113000,110000,53812,2000,1.818181818
2014-10-27,112000,113500,113500,111000,33419,0,0
2014-10-28,111000,112000,112500,109500,55828,-1000,-0.892857143
2014-10-29,114000,111500,115500,110000,72251,3000,2.702702703
2014-10-30,115000,114500,116000,111000,54833,1000,0.877192982
2014-10-31,111000,115500,115500,111000,86099,-4000,-3.47826087
2014-11-03,113000,111500,114000,110500,50730,2000,1.801801802
2014-11-04,107500,113000,114000,107000,107889,-5500,-4.867256637
2014-11-05,107000,106500,108500,103500,102750,-500,-0.465116279
2014-11-06,106500,106500,107000,104000,102807,-500,-0.46728972
2014-11-07,111000,106000,112000,105500,71056,4500,4.225352113
2014-11-10,111500,112000,112500,109000,74667,500,0.45045045
2014-11-11,113000,112000,113500,110500,45412,1500,1.34529148
2014-11-12,115000,112500,117500,111000,63295,2000,1.769911504
2014-11-13,117000,114500,117000,114000,48425,2000,1.739130435
2014-11-14,117500,116000,118000,115000,70957,500,0.427350427
2014-11-17,118000,116000,119000,115000,45760,500,0.425531915
2014-11-18,117500,117500,119000,115500,31411,-500,-0.423728814
2014-11-19,115500,116500,117500,113500,56451,-2000,-1.70212766
2014-11-20,113500,115500,116000,113000,41753,-2000,-1.731601732
2014-11-21,116500,114000,117000,113500,36056,3000,2.643171806
2014-11-24,122500,118500,124500,117000,94450,6000,5.150214592
2014-11-25,118000,123000,124000,118000,83129,-4500,-3.673469388
2014-11-26,117500,118000,118500,114500,51878,-500,-0.423728814
2014-11-27,120000,116500,121500,116000,39366,2500,2.127659574
2014-11-28,115500,119000,119500,115500,72815,-4500,-3.75
2014-12-01,114000,115000,116000,111000,91392,-1500,-1.298701299
2014-12-02,116500,113500,117000,113500,47789,2500,2.192982456
2014-12-03,115000,115500,116500,114000,22479,-1500,-1.287553648
2014-12-04,115500,114500,117500,114000,26700,500,0.434782609
2014-12-05,118500,115500,119000,115000,35498,3000,2.597402597
2014-12-08,118000,117500,119000,116000,32839,-500,-0.421940928
2014-12-09,115500,117500,117500,114000,43905,-2500,-2.118644068
2014-12-10,113000,114000,116500,112500,78213,-2500,-2.164502165
2014-12-11,109000,112000,113000,109000,46768,-4000,-3.539823009
2014-12-12,112500,109500,113500,109000,55565,3500,3.211009174
2014-12-15,111000,111000,111500,109500,28911,-1500,-1.333333333
2014-12-16,111000,110500,112000,109500,30242,0,0
2014-12-17,109500,111500,112000,109000,23937,-1500,-1.351351351
2014-12-18,110500,111000,112000,109500,35446,1000,0.913242009
2014-12-19,111000,111500,112500,109500,33008,500,0.452488688
2014-12-22,110500,111000,112000,110000,14322,-500,-0.45045045
2014-12-23,111500,110500,113000,110500,24716,1000,0.904977376
2014-12-24,112000,112000,113000,111500,19921,500,0.448430493
2014-12-26,114000,113000,115000,111000,39370,2000,1.785714286
2014-12-29,105000,112000,112000,105000,114413,-9000,-7.894736842
2014-12-30,103500,106000,106500,103500,52876,-1500,-1.428571429
2015-01-02,101500,103500,104000,100500,56857,-2000,-1.93236715
2015-01-05,102000,101000,103000,100500,69258,500,0.492610837
2015-01-06,100000,102500,104000,99300,142272,-2000,-1.960784314
2015-01-07,101500,100500,102500,100000,59541,1500,1.5
2015-01-08,101500,101500,102500,100500,31795,0,0
2015-01-09,104000,102000,105000,102000,45718,2500,2.463054187
2015-01-12,102000,103000,104500,102000,22144,-2000,-1.923076923
2015-01-13,102000,102500,103500,101000,40392,0,0
2015-01-14,102500,102000,103000,101500,15156,500,0.490196078
2015-01-15,102500,102000,103500,101000,28292,0,0
2015-01-16,100500,102000,102500,99900,40550,-2000,-1.951219512
2015-01-19,101000,100500,101500,100000,25355,500,0.497512438
2015-01-20,102500,101500,103500,101000,23373,1500,1.485148515
2015-01-21,102000,102000,103500,101000,47485,-500,-0.487804878
2015-01-22,105500,103000,105500,103000,44168,3500,3.431372549
2015-01-23,104500,105500,107500,103500,37065,-1000,-0.947867299
2015-01-26,104500,104500,105000,103500,27492,0,0
2015-01-27,106500,104500,106500,104500,22669,2000,1.913875598
2015-01-28,107500,105500,108000,105000,32234,1000,0.938967136
2015-01-29,105500,107500,107500,104500,44932,-2000,-1.860465116
2015-01-30,104000,106000,106500,103500,55512,-1500,-1.421800948
2015-02-02,104000,103000,105000,103000,42197,0,0
2015-02-03,107500,104500,109500,104000,114024,3500,3.365384615
2015-02-04,110500,109500,112000,108500,85858,3000,2.790697674
2015-02-05,116000,111000,118500,109500,160690,5500,4.977375566
2015-02-06,118000,115500,119000,115500,67513,2000,1.724137931
2015-02-09,118500,116500,119000,116000,32487,500,0.423728814
2015-02-10,117000,117500,119000,115000,51798,-1500,-1.265822785
2015-02-11,117000,117500,118000,115500,44318,0,0
2015-02-12,118500,116500,118500,114500,57631,1500,1.282051282
2015-02-13,117000,116500,118000,114000,70728,-1500,-1.265822785
2015-02-16,121500,116500,121500,116500,73574,4500,3.846153846
2015-02-17,125000,123000,125000,120500,60737,3500,2.880658436
2015-02-23,120500,125500,125500,119500,78463,-4500,-3.6
2015-02-24,124000,120000,126000,120000,83016,3500,2.904564315
2015-02-25,122500,124500,125000,121500,69888,-1500,-1.209677419
2015-02-26,122000,123000,123000,119500,75919,-500,-0.408163265
2015-02-27,119500,121000,122000,119000,85279,-2500,-2.049180328
2015-03-02,123500,119500,125500,119000,65688,4000,3.347280335
2015-03-03,122500,124000,125500,122000,39835,-1000,-0.809716599
2015-03-04,121000,123000,126000,120500,49349,-1500,-1.224489796
2015-03-05,122000,120500,123000,119000,58408,1000,0.826446281
2015-03-06,125000,124500,128500,123000,86823,3000,2.459016393
2015-03-09,122000,123000,124000,121500,49991,-3000,-2.4
2015-03-10,120500,122500,123500,120000,40547,-1500,-1.229508197
2015-03-11,120000,119000,121000,118500,35387,-500,-0.414937759
2015-03-12,117500,120000,122000,117500,41255,-2500,-2.083333333
2015-03-13,118000,118500,120500,117500,56934,500,0.425531915
2015-03-16,116000,117000,118000,114500,48969,-2000,-1.694915254
2015-03-17,117000,116000,117000,115000,49136,1000,0.862068966
2015-03-18,119500,118000,120000,116500,35881,2500,2.136752137
2015-03-19,123000,119500,124000,119500,71552,3500,2.928870293
2015-03-20,125000,123500,126500,122500,86693,2000,1.62601626
2015-03-23,120500,125000,126500,120500,74799,-4500,-3.6
2015-03-24,121500,120000,122000,119500,25625,1000,0.829875519
2015-03-25,119000,121000,121500,116000,82945,-2500,-2.057613169
2015-03-26,117000,118000,119000,116500,54150,-2000,-1.680672269
2015-03-27,116000,118000,118500,115000,51747,-1000,-0.854700855
2015-03-30,115500,116000,117000,113500,41005,-500,-0.431034483
2015-03-31,116500,116500,117000,114000,60657,1000,0.865800866
2015-04-01,108500,115000,116000,108500,147635,-8000,-6.86695279
2015-04-02,112000,108500,112000,107000,87949,3500,3.225806452
2015-04-03,111500,111000,113000,109500,34617,-500,-0.446428571
2015-04-06,106500,111500,112000,106000,88955,-5000,-4.484304933
2015-04-07,110000,107000,110000,106500,44941,3500,3.286384977
2015-04-08,112500,110000,113500,108500,43819,2500,2.272727273
2015-04-09,118500,112000,118500,110500,77476,6000,5.333333333
2015-04-10,117000,117000,118000,115000,59320,-1500,-1.265822785
2015-04-13,116500,117000,118500,114500,49562,-500,-0.427350427
2015-04-14,122500,116500,123500,116500,129121,6000,5.150214592
2015-04-15,120500,122000,122500,119500,43438,-2000,-1.632653061
2015-04-16,124000,120500,126000,120500,60663,3500,2.904564315
2015-04-17,121500,123000,123500,121500,38785,-2500,-2.016129032
2015-04-20,120000,120000,121500,118500,76382,-1500,-1.234567901
2015-04-21,122500,120500,123000,119500,37727,2500,2.083333333
2015-04-22,121000,122500,123000,120000,45107,-1500,-1.224489796
2015-04-23,124000,120500,125000,118500,52395,3000,2.479338843
2015-04-24,121000,123000,125500,120000,39901,-3000,-2.419354839
2015-04-27,126500,121500,132000,120500,98857,5500,4.545454545
2015-04-28,123500,127000,128000,123500,46182,-3000,-2.371541502
2015-04-29,125000,124500,127500,123500,43179,1500,1.214574899
2015-04-30,124500,125000,130000,122500,70313,-500,-0.4
2015-05-04,123000,125000,126500,123000,51056,-1500,-1.204819277
2015-05-06,126000,122500,127000,121500,42312,3000,2.43902439
2015-05-07,122000,125000,125000,120000,62983,-4000,-3.174603175
2015-05-08,122500,123000,124500,121000,48685,500,0.409836066
2015-05-11,119500,122500,123000,118500,61572,-3000,-2.448979592
2015-05-12,120500,119000,121500,116000,49003,1000,0.836820084
2015-05-13,122000,119500,122500,119000,34385,1500,1.244813278
2015-05-14,125000,120500,125000,120500,35451,3000,2.459016393
2015-05-15,120500,124500,125000,120500,34735,-4500,-3.6
2015-05-18,120000,120000,121500,119000,31599,-500,-0.414937759
2015-05-19,120500,119500,123500,119500,22547,500,0.416666667
2015-05-20,119000,120000,121500,118500,53248,-1500,-1.244813278
2015-05-21,117500,118000,120000,117500,23625,-1500,-1.260504202
2015-05-22,120000,117500,122000,117500,33795,2500,2.127659574
2015-05-26,123500,120500,124000,119000,32915,3500,2.916666667
2015-05-27,119000,121500,122500,118000,35109,-4500,-3.643724696
2015-05-28,115000,119000,119500,115000,44913,-4000,-3.361344538
2015-05-29,114500,115000,115500,113500,51904,-500,-0.434782609
2015-06-01,111000,114000,114000,110500,30968,-3500,-3.056768559
2015-06-02,112000,110500,113500,110000,42343,1000,0.900900901
2015-06-03,111500,112000,114000,111000,19326,-500,-0.446428571
2015-06-04,110500,111500,112000,109500,25675,-1000,-0.896860987
2015-06-05,108000,109500,110000,107000,37278,-2500,-2.262443439
2015-06-08,106500,107500,109500,106500,22263,-1500,-1.388888889
2015-06-09,106500,106500,109500,106500,40264,0,0
2015-06-10,106500,107500,108000,105000,28370,0,0
2015-06-11,106500,108000,108000,105000,52948,0,0
2015-06-12,102500,106500,107000,102500,65479,-4000,-3.755868545
2015-06-15,103000,102000,106500,101000,29297,500,0.487804878
2015-06-16,104000,103000,104500,101500,48527,1000,0.970873786
2015-06-17,104500,103500,105000,102500,23737,500,0.480769231
2015-06-18,104000,105000,105000,102500,28099,-500,-0.4784689
2015-06-19,105500,104000,107000,103000,41068,1500,1.442307692
2015-06-22,107500,105500,108000,105000,29084,2000,1.895734597
2015-06-23,110500,107000,111000,106500,43800,3000,2.790697674
2015-06-24,112500,109500,112500,109000,37895,2000,1.809954751
2015-06-25,113500,112000,114500,111000,33770,1000,0.888888889
2015-06-26,111000,113000,114000,111000,22292,-2500,-2.202643172
2015-06-29,110000,110000,112500,108500,33475,-1000,-0.900900901
2015-06-30,109000,110000,111500,108000,41890,-1000,-0.909090909
2015-07-01,108500,108000,110500,107500,40986,-500,-0.458715596
2015-07-02,110500,108500,111000,106500,50981,2000,1.843317972
2015-07-03,115000,110000,115000,109500,52195,4500,4.07239819
2015-07-06,109000,114000,114000,108500,39393,-6000,-5.217391304
2015-07-07,110000,109000,110500,108000,27497,1000,0.917431193
2015-07-08,107500,110000,112000,107000,28036,-2500,-2.272727273
2015-07-09,108000,107500,110000,106500,35837,500,0.465116279
2015-07-10,109000,108000,109500,106500,19009,1000,0.925925926
2015-07-13,109000,108500,109500,107000,22563,0,0
2015-07-14,107000,109500,110000,107000,45399,-2000,-1.834862385
2015-07-15,106500,107000,108000,106000,15878,-500,-0.46728972
2015-07-16,107500,106000,108500,106000,17946,1000,0.938967136
2015-07-17,101500,107500,108500,100500,109208,-6000,-5.581395349
2015-07-20,104500,101500,105500,101000,43729,3000,2.955665025
2015-07-21,103500,105500,106000,103000,44005,-1000,-0.956937799
2015-07-22,104000,103000,105000,103000,31811,500,0.483091787
2015-07-23,103500,105000,106000,103500,55140,-500,-0.480769231
2015-07-24,102500,104000,104000,102500,37120,-1000,-0.966183575
2015-07-27,102000,102500,105000,101000,46503,-500,-0.487804878
2015-07-28,101500,102000,104000,100500,65069,-500,-0.490196078
2015-07-29,102000,101500,103500,101000,46323,500,0.492610837
2015-07-30,101500,102000,104000,101500,39461,-500,-0.490196078
2015-07-31,102500,101500,102500,101000,44855,1000,0.985221675
2015-08-03,101000,103000,103500,101000,37918,-1500,-1.463414634
2015-08-04,104500,102000,104500,101500,60759,3500,3.465346535
2015-08-05,102000,106000,106000,101500,56945,-2500,-2.392344498
2015-08-06,101500,102500,102500,101000,53024,-500,-0.490196078
2015-08-07,97100,100500,101500,96500,114546,-4400,-4.334975369
2015-08-10,93900,96400,96800,92500,69797,-3200,-3.295571576
2015-08-11,92100,94300,95800,91900,55222,-1800,-1.916932907
2015-08-12,93700,91800,93900,90900,60672,1600,1.737242128
2015-08-13,96400,93500,97600,93000,59572,2700,2.88153682
2015-08-17,93400,97200,97200,92500,33156,-3000,-3.112033195
2015-08-18,91500,93400,93400,91100,59233,-1900,-2.034261242
2015-08-19,98200,91100,98300,91100,138219,6700,7.322404372
2015-08-20,98600,100000,101000,97000,83423,400,0.407331976
2015-08-21,97000,98400,99800,95300,60441,-1600,-1.622718053
2015-08-24,95400,96000,101000,94500,77928,-1600,-1.649484536
2015-08-25,93800,98700,98700,93800,61360,-1600,-1.677148847
2015-08-26,96200,93600,96800,93000,53836,2400,2.558635394
2015-08-27,95200,95500,97500,94700,66392,-1000,-1.03950104
2015-08-28,99500,95500,99800,95200,55347,4300,4.516806723
2015-08-31,103000,100000,104500,99100,82040,3500,3.51758794
2015-09-01,102500,101500,104000,100500,39216,-500,-0.485436893
2015-09-02,101000,101000,105000,99500,70071,-1500,-1.463414634
2015-09-03,100000,106000,107000,99700,113055,-1000,-0.99009901
2015-09-04,97900,99500,102000,97200,91034,-2100,-2.1
2015-09-07,95300,97100,98400,95300,81368,-2600,-2.655771195
2015-09-08,95200,96100,97400,93900,64759,-100,-0.104931794
2015-09-09,101500,96600,101500,96100,80473,6300,6.617647059
2015-09-10,107000,100500,107000,99900,83094,5500,5.418719212
2015-09-11,106500,106000,107500,105500,48524,-500,-0.46728972
2015-09-14,106500,107000,108500,105000,43290,0,0
2015-09-15,107000,107500,109000,106500,34056,500,0.469483568
2015-09-16,112500,107500,113500,107500,86351,5500,5.140186916
2015-09-17,111500,113500,113500,110500,68203,-1000,-0.888888889
2015-09-18,112000,111500,113500,109500,102998,500,0.448430493
2015-09-21,110500,112000,112000,109500,28235,-1500,-1.339285714
2015-09-22,112500,110500,114500,110500,49511,2000,1.809954751
2015-09-23,112500,114000,117000,112000,139649,0,0
2015-09-24,111000,113500,115500,110500,51150,-1500,-1.333333333
2015-09-25,113500,111000,115000,109500,38145,2500,2.252252252
2015-09-30,111000,113000,117500,110000,88743,-2500,-2.202643172
2015-10-01,108000,111000,111500,107500,89813,-3000,-2.702702703
2015-10-02,107000,108000,110500,107000,52863,-1000,-0.925925926
2015-10-05,107500,107500,109000,107000,58511,500,0.46728972
2015-10-06,108500,108500,110000,106500,44262,1000,0.930232558
2015-10-07,109000,108000,110000,107500,50758,500,0.460829493
2015-10-08,105500,110000,110000,105000,59476,-3500,-3.211009174
2015-10-12,109500,106500,111000,106500,116371,4000,3.791469194
2015-10-13,112000,110500,113500,108500,87226,2500,2.283105023
2015-10-14,108500,111500,112000,108000,35597,-3500,-3.125
2015-10-15,109000,108500,110000,107000,96101,500,0.460829493
2015-10-16,101500,109000,109500,101000,211885,-7500,-6.880733945
2015-10-19,104500,102500,104500,101500,92998,3000,2.955665025
2015-10-20,105500,103000,105500,103000,75433,1000,0.956937799
2015-10-21,107500,106000,108500,105000,97820,2000,1.895734597
2015-10-22,105500,106000,108000,104000,41297,-2000,-1.860465116
2015-10-23,111000,106500,112500,106000,92369,5500,5.213270142
2015-10-26,109500,112000,113000,108500,68437,-1500,-1.351351351
2015-10-27,109000,109500,110000,107500,30954,-500,-0.456621005
2015-10-28,108500,109500,110500,107500,64015,-500,-0.458715596
2015-10-29,108000,108500,110000,106500,54982,-500,-0.460829493
2015-10-30,110500,107000,110500,107000,45094,2500,2.314814815
2015-11-02,115500,111000,115500,111000,111483,5000,4.524886878
2015-11-03,114000,115500,116000,113000,58856,-1500,-1.298701299
2015-11-04,120000,115000,122500,114500,163117,6000,5.263157895
2015-11-05,121000,121000,124000,118000,81300,1000,0.833333333
2015-11-06,118000,119000,121000,116000,104109,-3000,-2.479338843
2015-11-09,122000,119500,125500,119000,137892,4000,3.389830508
2015-11-10,116500,123500,124500,115000,177047,-5500,-4.508196721
2015-11-11,121000,118000,122000,115500,131846,4500,3.862660944
2015-11-12,126000,122500,126000,121000,251896,5000,4.132231405
2015-11-13,123500,129000,142500,113500,1224809,-2500,-1.984126984
2015-11-16,117000,140500,148000,117000,1737150,-6500,-5.263157895
2015-11-17,112500,117500,118000,110000,644345,-4500,-3.846153846
2015-11-18,108500,115000,115000,108500,342451,-4000,-3.555555556
2015-11-19,110000,110000,111500,108500,214718,1500,1.382488479
2015-11-20,107500,110000,113000,107000,270177,-2500,-2.272727273
2015-11-23,111000,108500,113000,107000,276125,3500,3.255813953
2015-11-24,111000,111500,112500,109500,157986,0,0
2015-11-25,107500,112000,112000,107000,193886,-3500,-3.153153153
2015-11-26,108500,107500,109000,106500,168075,1000,0.930232558
2015-11-27,107500,109000,109500,107500,90182,-1000,-0.921658986
2015-11-30,104000,107000,107500,103500,187085,-3500,-3.255813953
2015-12-01,104500,105000,106500,103500,175893,500,0.480769231
2015-12-02,102500,104500,105500,102000,143109,-2000,-1.913875598
2015-12-03,100500,102500,102500,100500,158917,-2000,-1.951219512
2015-12-04,100500,99700,101500,99200,122150,0,0
2015-12-07,99100,101500,102000,99100,114971,-1400,-1.393034826
2015-12-08,96700,99100,100000,96200,164794,-2400,-2.421796165
2015-12-09,100500,98200,101000,97600,166995,3800,3.929679421
2015-12-10,98600,101500,101500,97500,149446,-1900,-1.890547264
2015-12-11,97400,98900,99500,97000,111409,-1200,-1.21703854
2015-12-14,93500,96400,96400,92700,210700,-3900,-4.004106776
2015-12-15,93900,93600,94500,92400,104275,400,0.427807487
2015-12-16,98700,94800,99000,94200,143873,4800,5.111821086
2015-12-17,97300,99500,99500,96400,99399,-1400,-1.418439716
2015-12-18,96900,96500,97800,95600,66463,-400,-0.411099692
2015-12-21,98700,96500,99200,96300,83255,1800,1.857585139
2015-12-22,95800,98400,99000,95200,123895,-2900,-2.938196555
2015-12-23,95100,95800,96600,94800,99010,-700,-0.730688935
2015-12-24,95700,97100,97500,95500,74787,600,0.630914826
2015-12-28,93600,96200,96500,93400,122963,-2100,-2.194357367
2015-12-29,90900,91100,92200,90000,141471,-2700,-2.884615385
2015-12-30,88500,91300,91800,88100,178788,-2400,-2.640264026
2016-01-04,82600,87600,87900,82600,269584,-5900,-6.666666667
2016-01-05,83000,82300,83700,82200,159003,400,0.484261501
2016-01-06,82900,83100,83900,80200,233670,-100,-0.120481928
2016-01-07,81900,83200,84500,81500,117187,-1000,-1.206272618
2016-01-08,80900,81000,81700,79900,113010,-1000,-1.221001221
2016-01-11,80500,81000,81600,80300,74833,-400,-0.494437577
2016-01-12,79800,82000,82700,79600,138449,-700,-0.869565217
2016-01-13,79500,80400,80500,79100,143465,-300,-0.37593985
2016-01-14,76500,78500,78500,76000,167871,-3000,-3.773584906
2016-01-15,70400,77500,77700,70100,461086,-6100,-7.973856209
2016-01-18,74200,69700,74400,69700,236609,3800,5.397727273
2016-01-19,71900,74500,74500,71100,186628,-2300,-3.099730458
2016-01-20,70200,71900,72500,70200,121767,-1700,-2.364394993
2016-01-21,72700,70300,82900,69600,529187,2500,3.561253561
2016-01-22,74100,73900,76200,73000,208078,1400,1.925722146
2016-01-25,75200,76000,76300,74400,115438,1100,1.484480432
2016-01-26,74400,73900,75600,73500,105522,-800,-1.063829787
2016-01-27,75900,75400,77000,74800,136765,1500,2.016129032
2016-01-28,77500,75000,77900,74800,150974,1600,2.108036891
2016-01-29,76600,78200,78200,76500,101418,-900,-1.161290323
2016-02-01,76300,75000,76800,73900,110423,-300,-0.391644909
2016-02-02,75000,75800,76800,74600,58731,-1300,-1.703800786
2016-02-03,72400,74500,74500,72100,117697,-2600,-3.466666667
2016-02-04,73500,72400,74200,72400,95436,1100,1.519337017
2016-02-05,77200,73600,78400,73000,171738,3700,5.034013605
2016-02-11,73900,75000,75500,73800,120317,-3300,-4.274611399
2016-02-12,72000,74000,74500,70600,126564,-1900,-2.571041949
2016-02-15,74600,73000,75700,72500,95512,2600,3.611111111
2016-02-16,76000,74900,76800,74100,88899,1400,1.876675603
2016-02-17,75400,76200,78000,74900,122515,-600,-0.789473684
2016-02-18,77900,77200,78400,76600,151803,2500,3.315649867
2016-02-19,77900,77600,79000,77100,49854,0,0
2016-02-22,75600,77200,77300,75400,111011,-2300,-2.952503209
2016-02-23,76100,76000,77500,75700,101032,500,0.661375661
2016-02-24,76400,75900,77000,75600,48821,300,0.394218134
2016-02-25,75400,76500,76900,75300,47640,-1000,-1.308900524
2016-02-26,74800,75300,75800,74800,33820,-600,-0.795755968
2016-02-29,75400,75200,76100,74800,49714,600,0.802139037
2016-03-02,81300,76100,82100,76000,273051,5900,7.824933687
2016-03-03,83800,81400,84400,80700,187254,2500,3.07503075
2016-03-04,84700,83600,85000,82700,127540,900,1.07398568
2016-03-07,87800,85700,89400,85500,217565,3100,3.659976387
2016-03-08,87700,88600,90000,87000,151961,-100,-0.113895216
2016-03-09,87000,88100,88100,85600,80315,-700,-0.798175599
2016-03-10,89000,87100,89100,87100,76619,2000,2.298850575
2016-03-11,90300,88200,90800,88200,87750,1300,1.460674157
2016-03-14,88600,90700,90700,88200,76046,-1700,-1.882613511
2016-03-15,86600,88600,88600,86400,92931,-2000,-2.257336343
2016-03-16,84600,86800,88000,83800,101919,-2000,-2.309468822
2016-03-17,86400,85600,88400,85000,95581,1800,2.127659574
2016-03-18,86300,87500,87500,85400,52116,-100,-0.115740741
2016-03-21,85900,87500,87500,83900,85389,-400,-0.463499421
2016-03-22,87100,86400,87500,85000,67824,1200,1.396973225
2016-03-23,86700,86900,87100,85600,44830,-400,-0.45924225
2016-03-24,84000,86000,86200,83500,90765,-2700,-3.114186851
2016-03-25,83300,84100,84500,82700,53381,-700,-0.833333333
2016-03-28,82500,83300,83400,81800,47086,-800,-0.960384154
2016-03-29,84900,82600,85800,82500,107099,2400,2.909090909
2016-03-30,86000,85500,86300,84600,88040,1100,1.295641932
2016-03-31,88400,86500,88400,86300,104291,2400,2.790697674
2016-04-01,85700,88500,88500,85300,80138,-2700,-3.054298643
2016-04-04,84000,85700,86400,83700,74937,-1700,-1.983663944
2016-04-05,82100,83500,83900,82100,60882,-1900,-2.261904762
2016-04-06,81600,82300,83200,81500,68013,-500,-0.609013398
2016-04-07,83600,81900,84600,81900,134425,2000,2.450980392
2016-04-08,87900,84300,88300,82600,141104,4300,5.14354067
2016-04-11,97200,87900,97300,87900,383846,9300,10.58020478
2016-04-12,97800,97300,99600,95200,286988,600,0.617283951
2016-04-14,104500,99200,105000,98900,270537,6700,6.850715746
2016-04-15,104500,104500,107000,101000,185202,0,0
2016-04-18,102000,103000,104500,101000,121331,-2500,-2.392344498
2016-04-19,105000,103500,107500,103000,205390,3000,2.941176471
2016-04-20,106500,107000,109000,104000,202212,1500,1.428571429
2016-04-21,107500,108000,109000,106000,144474,1000,0.938967136
2016-04-22,107500,106500,108500,103500,117368,0,0
